# Nonaga GA Run
# run_name: ga_gen_500
# timestamp: 2026-05-11T05:08:37
# raw_cli_args: --mode slurm --run-name ga_gen_500 --final-generations 500 --stage-generations 0 --stage-pop-size 14
# full_run_parameters:
#   final_generations: 500
#   log_file: /users/sc23ksk/nonaga-algorithm/GA results/ga_gen_500.csv
#   mode: slurm
#   run_name: ga_gen_500
#   stage_generations: 0
#   stage_k_opponents: 4
#   stage_pop_size: 14

=== Final Combined Round ===
range: 0:50
generations: 500
pop_size: 56
mutation_prob: 0.6
k_opponents: 12
depth: 3
max_moves: 30
genome_length: 8
mutation_rate: 0.8
Generation,Best_Fitness,Average_Fitness,Worst_Fitness,Top_1_Genome,Top_2_Genome,Top_3_Genome,Top_4_Genome,Top_5_Genome
442,0.8333333333333334,0.4999999999999999,0.14583333333333334,"[42, 13, 17, 41, 34, 35, 32, 50]","[16, 16, 1, 41, 41, 21, 10, 32]","[36, 5, 24, 46, 18, 21, 31, 44]","[29, 36, 29, 18, 27, 30, 36, 29]","[34, 17, 22, 42, 24, 21, 30, 29]"
443,0.7916666666666666,0.5,0.125,"[16, 6, 35, 28, 19, 36, 41, 26]","[15, 25, 6, 38, 28, 17, 19, 39]","[40, 39, 20, 37, 34, 19, 43, 35]","[42, 13, 17, 41, 34, 35, 32, 50]","[28, 35, 28, 18, 27, 29, 36, 29]"
444,0.8333333333333334,0.5000000000000001,0.16666666666666666,"[35, 29, 17, 31, 28, 22, 35, 29]","[29, 28, 44, 33, 41, 28, 36, 31]","[44, 37, 30, 24, 29, 42, 28, 46]","[26, 7, 22, 17, 12, 29, 38, 36]","[37, 11, 22, 19, 19, 32, 34, 38]"
445,0.7291666666666666,0.5,0.16666666666666666,"[13, 31, 1, 34, 32, 8, 32, 33]","[37, 9, 36, 31, 44, 17, 7, 41]","[38, 17, 45, 26, 35, 37, 28, 3]","[45, 24, 32, 30, 25, 31, 16, 12]","[33, 40, 22, 28, 25, 37, 24, 23]"
446,0.7916666666666666,0.5000000000000002,0.16666666666666666,"[13, 31, 1, 34, 32, 8, 32, 33]","[36, 40, 21, 20, 42, 6, 33, 35]","[4, 3, 39, 12, 49, 49, 13, 24]","[18, 33, 30, 36, 21, 11, 41, 23]","[18, 14, 40, 3, 31, 0, 50, 2]"
447,0.7916666666666666,0.5000000000000001,0.25,"[22, 24, 29, 27, 15, 16, 44, 17]","[25, 8, 27, 33, 38, 48, 49, 10]","[18, 26, 17, 10, 44, 34, 37, 1]","[24, 23, 23, 16, 22, 26, 38, 23]","[4, 50, 30, 39, 17, 43, 45, 5]"
448,0.8333333333333334,0.5,0.125,"[21, 23, 17, 35, 36, 18, 42, 31]","[44, 17, 17, 50, 7, 45, 37, 22]","[38, 22, 16, 41, 29, 31, 26, 36]","[17, 39, 29, 41, 46, 23, 38, 40]","[25, 25, 23, 15, 24, 24, 38, 20]"
449,0.75,0.5,0.16666666666666666,"[6, 8, 37, 33, 32, 32, 2, 4]","[42, 45, 2, 50, 7, 45, 37, 34]","[42, 20, 14, 36, 19, 7, 30, 44]","[30, 34, 22, 9, 32, 13, 35, 10]","[0, 37, 43, 49, 15, 47, 30, 7]"
450,0.75,0.4999999999999999,0.2916666666666667,"[18, 3, 48, 33, 17, 45, 35, 7]","[20, 11, 32, 28, 31, 32, 13, 24]","[31, 45, 4, 38, 21, 32, 36, 46]","[32, 23, 48, 8, 9, 5, 10, 40]","[22, 30, 17, 31, 39, 22, 28, 18]"
451,0.8125,0.49999999999999994,0.22916666666666666,"[9, 31, 22, 25, 20, 36, 40, 4]","[44, 10, 20, 50, 35, 42, 40, 44]","[2, 17, 37, 0, 39, 1, 12, 35]","[3, 9, 34, 22, 34, 30, 9, 44]","[25, 28, 8, 3, 12, 10, 35, 46]"
452,0.875,0.49999999999999994,0.20833333333333334,"[41, 15, 16, 26, 28, 26, 32, 32]","[9, 31, 22, 25, 20, 36, 40, 4]","[19, 18, 33, 32, 32, 39, 36, 17]","[3, 21, 10, 26, 32, 47, 36, 43]","[18, 15, 34, 47, 20, 36, 22, 34]"
453,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[24, 17, 19, 24, 18, 23, 25, 19]","[13, 16, 20, 48, 39, 5, 30, 50]","[9, 31, 22, 25, 20, 36, 40, 4]","[16, 22, 29, 30, 28, 38, 37, 13]","[25, 8, 44, 7, 31, 39, 8, 16]"
454,0.7083333333333334,0.5000000000000001,0.125,"[9, 31, 22, 25, 20, 36, 40, 4]","[20, 4, 35, 4, 48, 38, 14, 3]","[21, 17, 23, 26, 18, 36, 29, 35]","[31, 7, 13, 34, 15, 36, 36, 36]","[14, 16, 29, 9, 24, 30, 23, 6]"
455,0.8333333333333334,0.5,0.14583333333333334,"[13, 33, 12, 9, 20, 49, 36, 32]","[31, 8, 13, 34, 16, 36, 36, 35]","[9, 31, 22, 25, 20, 36, 40, 4]","[28, 25, 45, 31, 29, 35, 18, 30]","[39, 18, 47, 30, 39, 26, 34, 31]"
456,0.7916666666666666,0.4999999999999999,0.16666666666666666,"[41, 24, 29, 23, 48, 3, 45, 40]","[0, 22, 12, 22, 26, 23, 29, 34]","[29, 18, 18, 22, 24, 29, 33, 27]","[16, 7, 30, 20, 23, 45, 23, 8]","[13, 33, 12, 9, 20, 49, 36, 32]"
457,0.8125,0.5000000000000001,0.125,"[32, 7, 35, 19, 15, 22, 26, 7]","[10, 4, 37, 18, 24, 9, 15, 12]","[18, 49, 3, 30, 21, 46, 14, 50]","[14, 15, 40, 40, 34, 39, 25, 15]","[4, 13, 26, 49, 33, 16, 33, 41]"
458,0.75,0.4999999999999999,0.14583333333333334,"[32, 7, 35, 19, 15, 22, 26, 7]","[32, 7, 34, 19, 16, 22, 26, 7]","[21, 32, 23, 43, 36, 4, 29, 25]","[12, 44, 5, 0, 21, 40, 0, 30]","[12, 18, 46, 28, 5, 39, 21, 32]"
459,0.8333333333333334,0.49999999999999994,0.2708333333333333,"[23, 5, 18, 25, 28, 29, 16, 36]","[32, 7, 35, 19, 15, 22, 26, 7]","[22, 25, 24, 31, 24, 5, 46, 21]","[27, 12, 47, 11, 42, 22, 29, 18]","[19, 0, 20, 23, 44, 14, 10, 24]"
460,0.7916666666666666,0.5000000000000001,0.2916666666666667,"[32, 13, 47, 13, 13, 4, 39, 14]","[23, 5, 18, 25, 28, 29, 16, 36]","[20, 6, 19, 25, 28, 29, 16, 36]","[24, 27, 25, 29, 27, 5, 45, 20]","[45, 33, 18, 45, 40, 48, 34, 37]"
461,0.7083333333333334,0.5000000000000001,0.22916666666666666,"[1, 3, 31, 24, 17, 5, 19, 22]","[36, 14, 30, 37, 30, 48, 45, 24]","[27, 28, 23, 27, 33, 11, 30, 25]","[14, 17, 28, 33, 17, 16, 8, 41]","[17, 15, 13, 37, 22, 16, 19, 36]"
462,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[1, 3, 31, 24, 17, 5, 19, 22]","[35, 14, 33, 33, 27, 41, 44, 22]","[38, 39, 23, 14, 37, 24, 38, 30]","[27, 21, 14, 15, 20, 17, 33, 25]","[33, 13, 44, 17, 16, 11, 40, 16]"
463,0.8333333333333334,0.49999999999999983,0.25,"[45, 39, 25, 43, 0, 4, 15, 19]","[27, 41, 24, 28, 2, 46, 19, 27]","[3, 5, 31, 25, 17, 5, 20, 23]","[36, 27, 33, 15, 27, 18, 39, 24]","[37, 25, 29, 26, 9, 8, 17, 34]"
464,0.7916666666666666,0.5000000000000002,0.3125,"[31, 24, 33, 17, 26, 16, 36, 24]","[36, 27, 33, 15, 27, 18, 39, 24]","[37, 17, 14, 19, 10, 41, 50, 31]","[31, 25, 34, 22, 26, 22, 39, 22]","[32, 43, 23, 5, 34, 19, 10, 12]"
465,0.75,0.5,0.14583333333333334,"[40, 18, 43, 34, 39, 48, 48, 33]","[31, 25, 32, 25, 25, 24, 39, 25]","[31, 24, 33, 17, 26, 16, 36, 24]","[27, 6, 23, 19, 24, 6, 21, 28]","[39, 15, 30, 43, 43, 23, 23, 28]"
466,0.75,0.5000000000000001,0.22916666666666666,"[30, 31, 20, 8, 4, 15, 48, 45]","[3, 32, 14, 20, 36, 33, 49, 6]","[23, 45, 16, 3, 31, 25, 8, 22]","[15, 29, 10, 0, 0, 13, 19, 25]","[39, 17, 28, 39, 42, 22, 24, 25]"
467,0.8333333333333334,0.5,0.14583333333333334,"[30, 31, 20, 8, 4, 15, 48, 45]","[30, 24, 21, 37, 21, 20, 35, 20]","[39, 1, 11, 43, 6, 20, 17, 20]","[13, 37, 29, 29, 3, 17, 25, 33]","[28, 27, 16, 38, 5, 27, 34, 28]"
468,0.8125,0.5000000000000001,0.20833333333333334,"[17, 22, 19, 7, 48, 21, 6, 15]","[30, 24, 21, 37, 21, 20, 35, 20]","[50, 17, 42, 25, 36, 49, 38, 20]","[25, 37, 23, 21, 14, 39, 33, 21]","[43, 44, 25, 10, 30, 11, 26, 25]"
469,0.7708333333333334,0.5000000000000001,0.20833333333333334,"[26, 3, 9, 36, 22, 41, 46, 48]","[18, 37, 32, 25, 37, 20, 39, 24]","[47, 6, 47, 17, 25, 40, 45, 20]","[48, 28, 3, 41, 43, 16, 16, 40]","[28, 23, 33, 29, 21, 42, 41, 22]"
470,0.8125,0.5,0.041666666666666664,"[43, 6, 44, 19, 22, 40, 42, 20]","[9, 0, 33, 13, 32, 14, 42, 13]","[31, 9, 41, 10, 24, 33, 32, 20]","[26, 3, 9, 36, 22, 41, 46, 48]","[44, 15, 39, 16, 23, 35, 43, 25]"
471,0.8541666666666666,0.5,0.1875,"[43, 6, 44, 19, 22, 40, 42, 20]","[46, 22, 32, 5, 23, 3, 33, 49]","[2, 12, 21, 38, 20, 29, 50, 30]","[39, 50, 5, 8, 2, 37, 28, 4]","[25, 27, 25, 38, 4, 21, 47, 14]"
472,0.8333333333333334,0.5,0.08333333333333333,"[43, 6, 44, 19, 22, 40, 42, 20]","[43, 6, 44, 19, 22, 40, 42, 20]","[43, 6, 44, 19, 22, 40, 42, 20]","[16, 19, 10, 17, 4, 44, 29, 17]","[30, 34, 25, 25, 27, 13, 35, 30]"
473,0.7916666666666666,0.5000000000000001,0.125,"[28, 7, 15, 33, 24, 39, 45, 46]","[30, 32, 26, 24, 28, 14, 35, 29]","[31, 24, 31, 22, 29, 19, 36, 23]","[22, 5, 28, 19, 19, 5, 41, 40]","[43, 6, 44, 19, 22, 40, 42, 20]"
474,0.8125,0.4999999999999999,0.125,"[9, 24, 26, 32, 28, 37, 34, 1]","[28, 7, 15, 33, 24, 39, 45, 46]","[28, 7, 15, 33, 24, 39, 45, 46]","[3, 41, 28, 0, 25, 5, 46, 12]","[23, 29, 12, 27, 37, 38, 21, 30]"
475,0.75,0.5,0.125,"[13, 23, 28, 23, 11, 48, 29, 9]","[35, 41, 13, 40, 29, 48, 10, 18]","[49, 23, 20, 32, 20, 11, 8, 37]","[31, 25, 39, 35, 29, 44, 43, 15]","[11, 17, 21, 41, 14, 3, 46, 44]"
476,0.8541666666666666,0.5000000000000001,0.16666666666666666,"[43, 47, 3, 40, 26, 0, 38, 22]","[38, 19, 35, 21, 18, 26, 49, 26]","[7, 3, 8, 34, 32, 17, 11, 26]","[15, 25, 24, 24, 18, 45, 27, 14]","[22, 32, 21, 8, 23, 11, 47, 25]"
477,0.7916666666666666,0.5000000000000001,0.08333333333333333,"[25, 45, 20, 10, 34, 6, 20, 43]","[43, 47, 3, 40, 26, 0, 38, 22]","[30, 39, 23, 25, 35, 18, 36, 35]","[42, 34, 22, 36, 35, 40, 6, 35]","[17, 14, 43, 32, 22, 26, 37, 43]"
478,0.7916666666666666,0.5,0.25,"[22, 16, 14, 23, 19, 17, 28, 40]","[25, 48, 4, 23, 12, 6, 39, 48]","[14, 19, 27, 30, 27, 19, 24, 28]","[25, 45, 20, 10, 34, 6, 20, 43]","[22, 43, 17, 11, 33, 10, 25, 36]"
479,0.7916666666666666,0.5,0.125,"[44, 21, 37, 20, 26, 17, 36, 18]","[28, 0, 17, 25, 14, 4, 5, 7]","[43, 12, 7, 33, 5, 32, 50, 38]","[41, 12, 26, 28, 31, 12, 18, 30]","[17, 23, 22, 30, 23, 26, 27, 20]"
480,0.7916666666666666,0.5,0.125,"[11, 47, 8, 1, 27, 19, 27, 24]","[44, 21, 37, 20, 26, 17, 36, 18]","[38, 30, 23, 27, 16, 24, 37, 15]","[18, 24, 23, 29, 24, 24, 28, 23]","[38, 28, 19, 36, 41, 37, 21, 11]"
481,0.8333333333333334,0.5000000000000001,0.1875,"[42, 18, 44, 22, 30, 3, 47, 23]","[42, 16, 44, 26, 6, 19, 31, 3]","[11, 47, 8, 1, 27, 19, 27, 24]","[19, 14, 25, 40, 14, 12, 16, 40]","[48, 48, 23, 0, 32, 32, 30, 23]"
482,0.7916666666666666,0.49999999999999994,0.20833333333333334,"[38, 34, 29, 22, 3, 30, 44, 19]","[42, 19, 16, 28, 32, 11, 19, 28]","[33, 24, 32, 19, 24, 19, 31, 16]","[21, 2, 20, 34, 49, 41, 17, 40]","[42, 18, 44, 22, 30, 3, 47, 23]"
483,0.875,0.5000000000000001,0.16666666666666666,"[38, 34, 29, 22, 3, 30, 44, 19]","[20, 23, 16, 27, 17, 34, 9, 24]","[41, 16, 31, 22, 37, 22, 45, 26]","[39, 25, 24, 22, 22, 35, 44, 24]","[33, 30, 27, 45, 24, 24, 50, 23]"
484,0.875,0.5,0.16666666666666666,"[33, 29, 27, 24, 11, 32, 43, 21]","[38, 34, 29, 22, 3, 30, 44, 19]","[35, 50, 40, 28, 41, 20, 41, 17]","[49, 25, 36, 47, 21, 34, 48, 32]","[24, 24, 8, 0, 6, 24, 39, 21]"
485,0.7916666666666666,0.49999999999999994,0.125,"[35, 30, 27, 22, 6, 29, 42, 19]","[36, 7, 32, 4, 15, 5, 47, 20]","[35, 48, 12, 2, 3, 44, 36, 19]","[36, 20, 25, 21, 30, 36, 40, 29]","[6, 16, 35, 10, 15, 2, 26, 24]"
486,0.875,0.5000000000000002,0.125,"[12, 22, 25, 14, 23, 16, 9, 42]","[35, 30, 27, 22, 6, 29, 42, 19]","[28, 33, 39, 12, 25, 19, 37, 41]","[43, 36, 4, 5, 8, 36, 30, 49]","[40, 27, 32, 3, 10, 3, 42, 22]"
487,0.8333333333333334,0.5,0.20833333333333334,"[31, 7, 0, 34, 23, 48, 29, 50]","[36, 21, 40, 32, 38, 35, 33, 49]","[12, 22, 25, 14, 23, 16, 9, 42]","[15, 32, 8, 19, 6, 6, 43, 29]","[14, 20, 25, 16, 24, 18, 10, 40]"
488,0.7083333333333334,0.5000000000000001,0.14583333333333334,"[50, 5, 37, 6, 3, 42, 22, 4]","[27, 30, 11, 27, 25, 36, 25, 31]","[34, 45, 35, 3, 37, 13, 10, 50]","[30, 41, 28, 18, 20, 30, 29, 22]","[23, 15, 17, 34, 25, 28, 30, 25]"
489,0.7916666666666666,0.4999999999999999,0.0,"[43, 6, 33, 9, 6, 37, 26, 10]","[29, 23, 15, 11, 20, 19, 44, 42]","[25, 23, 30, 22, 34, 37, 33, 4]","[16, 35, 10, 0, 14, 34, 14, 31]","[30, 37, 35, 34, 3, 33, 41, 14]"
490,0.7916666666666666,0.5000000000000001,0.25,"[17, 21, 30, 32, 23, 17, 37, 16]","[20, 38, 15, 23, 33, 44, 15, 35]","[22, 37, 21, 16, 29, 43, 7, 27]","[3, 45, 19, 8, 10, 28, 18, 22]","[43, 6, 33, 9, 6, 37, 26, 10]"
491,0.8333333333333334,0.5,0.125,"[26, 43, 4, 17, 27, 3, 17, 37]","[49, 0, 14, 27, 13, 49, 22, 22]","[20, 42, 10, 25, 26, 39, 15, 34]","[35, 20, 29, 21, 28, 17, 30, 33]","[17, 21, 30, 32, 23, 17, 37, 16]"
492,0.7291666666666666,0.4999999999999999,0.20833333333333334,"[15, 17, 37, 39, 18, 31, 22, 30]","[45, 29, 0, 41, 48, 12, 21, 40]","[28, 28, 15, 30, 24, 31, 27, 26]","[12, 15, 8, 19, 25, 19, 29, 30]","[29, 10, 17, 34, 30, 43, 36, 47]"
493,0.8333333333333334,0.49999999999999994,0.041666666666666664,"[42, 9, 25, 19, 26, 28, 22, 38]","[25, 26, 50, 5, 11, 5, 12, 23]","[27, 9, 15, 37, 33, 40, 36, 43]","[34, 40, 36, 16, 40, 15, 43, 13]","[31, 3, 27, 24, 19, 23, 24, 6]"
494,0.75,0.5,0.125,"[17, 1, 16, 32, 37, 16, 37, 30]","[29, 22, 13, 40, 39, 20, 11, 33]","[44, 18, 8, 46, 32, 42, 38, 43]","[13, 30, 16, 36, 15, 13, 15, 26]","[33, 32, 19, 25, 16, 25, 13, 36]"
495,0.7083333333333334,0.5,0.125,"[25, 23, 34, 26, 18, 30, 23, 31]","[10, 3, 29, 11, 30, 47, 17, 37]","[32, 27, 28, 18, 37, 13, 39, 20]","[38, 10, 43, 6, 19, 21, 4, 13]","[40, 10, 11, 32, 37, 31, 20, 36]"
496,0.8333333333333334,0.5,0.20833333333333334,"[46, 12, 6, 42, 30, 6, 18, 35]","[5, 28, 8, 45, 3, 33, 20, 30]","[5, 2, 42, 31, 10, 16, 43, 17]","[21, 4, 22, 18, 24, 40, 21, 23]","[33, 27, 27, 19, 35, 14, 39, 21]"
497,0.8333333333333334,0.5,0.3125,"[24, 7, 12, 22, 7, 16, 39, 30]","[9, 1, 29, 28, 1, 15, 44, 34]","[4, 19, 15, 39, 16, 15, 15, 46]","[46, 41, 4, 22, 32, 31, 4, 12]","[43, 11, 35, 26, 14, 13, 33, 44]"
498,0.7916666666666666,0.4999999999999999,0.08333333333333333,"[47, 40, 39, 5, 30, 28, 45, 40]","[41, 23, 14, 30, 25, 11, 21, 32]","[37, 11, 9, 28, 19, 44, 19, 23]","[28, 37, 23, 12, 15, 14, 48, 14]","[11, 2, 28, 28, 2, 15, 43, 34]"
499,0.7708333333333334,0.49999999999999994,0.1875,"[50, 20, 47, 45, 11, 34, 23, 35]","[41, 28, 27, 15, 37, 29, 27, 0]","[35, 14, 29, 3, 12, 23, 31, 27]","[30, 10, 26, 11, 9, 15, 30, 24]","[49, 19, 23, 29, 46, 23, 16, 16]"
